timestamp,co2,temperature,humidity,rainfall,pyrano
2025-04-24 00:00:00,0.47089947089947093,0.08453473132372213,1.0,0.0,0.0
2025-04-24 00:01:00,0.47089947089947093,0.08453473132372213,1.0,0.0,0.0
2025-04-24 00:02:00,0.47089947089947093,0.08453473132372213,1.0,0.0,0.0
2025-04-24 00:03:00,0.47089947089947093,0.08453473132372213,1.0,0.0,0.0
2025-04-24 00:04:00,0.47089947089947093,0.0851900393184798,1.0,0.0,0.0
2025-04-24 00:05:00,0.47089947089947093,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:06:00,0.47089947089947093,0.08408636269573022,1.0,0.0,0.0
2025-04-24 00:07:00,0.47089947089947093,0.08315513554528531,1.0,0.0,0.0
2025-04-24 00:08:00,0.47089947089947093,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:09:00,0.47089947089947093,0.08212043871145758,1.0,0.0,0.0
2025-04-24 00:10:00,0.47089947089947093,0.08360350417327722,1.0,0.0,0.0
2025-04-24 00:11:00,0.47089947089947093,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:12:00,0.47089947089947093,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:13:00,0.47089947089947093,0.08315513554528531,1.0,0.0,0.0
2025-04-24 00:14:00,0.6137566137566137,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:15:00,0.6375661375661374,0.08122370145547353,1.0,0.0,0.0
2025-04-24 00:16:00,0.6349206349206349,0.08453473132372213,1.0,0.0,0.0
2025-04-24 00:17:00,0.6349206349206349,0.07874042905428713,1.0,0.0,0.0
2025-04-24 00:18:00,0.656084656084656,0.08360350417327722,1.0,0.0,0.0
2025-04-24 00:19:00,0.6693121693121693,0.07874042905428713,1.0,0.0,0.0
2025-04-24 00:20:00,0.6481481481481481,0.07929226736566186,1.0,0.0,0.0
2025-04-24 00:21:00,0.6507936507936507,0.08167207008346555,1.0,0.0,0.0
2025-04-24 00:22:00,0.6825396825396826,0.08167207008346555,1.0,0.0,0.0
2025-04-24 00:23:00,0.6825396825396826,0.08315513554528531,1.0,0.0,0.0
2025-04-24 00:24:00,0.6190476190476191,0.07929226736566186,1.0,0.0,0.0
2025-04-24 00:25:00,0.6084656084656084,0.07680899496447535,1.0,0.0,0.0
2025-04-24 00:26:00,0.6058201058201058,0.0778092019038421,1.0,0.0,0.0
2025-04-24 00:27:00,0.5873015873015872,0.07929226736566186,1.0,0.0,0.0
2025-04-24 00:28:00,0.603174603174603,0.08018900462164591,1.0,0.0,0.0
2025-04-24 00:29:00,0.603174603174603,0.07874042905428713,1.0,0.0,0.0
2025-04-24 00:30:00,0.603174603174603,0.07929226736566186,1.0,0.0,0.0
2025-04-24 00:31:00,0.5767195767195767,0.08167207008346555,1.0,0.0,0.0
2025-04-24 00:32:00,0.5423280423280423,0.07929226736566186,1.0,0.0,0.0
2025-04-24 00:33:00,0.5449735449735449,0.0773608332758502,1.0,0.0,0.0
2025-04-24 00:34:00,0.5476190476190477,0.08018900462164591,1.0,0.0,0.0
2025-04-24 00:35:00,0.5502645502645502,0.07680899496447535,1.0,0.0,0.0
2025-04-24 00:36:00,0.5502645502645502,0.0743947023522108,1.0,0.0,0.0
2025-04-24 00:37:00,0.5502645502645502,0.07680899496447535,1.0,0.0,0.0
2025-04-24 00:38:00,0.5502645502645502,0.07680899496447535,1.0,0.0,0.0
2025-04-24 00:39:00,0.5502645502645502,0.07680899496447535,1.0,0.0,0.0
2025-04-24 00:40:00,0.5502645502645502,0.07632613644202246,1.0,0.0,0.0
2025-04-24 00:41:00,0.5502645502645502,0.07542939918603853,1.0,0.0,0.0
2025-04-24 00:42:00,0.5502645502645502,0.07632613644202246,1.0,0.0,0.0
2025-04-24 00:43:00,0.5502645502645502,0.07146306132303237,1.0,0.0,0.0
2025-04-24 00:44:00,0.5502645502645502,0.07339449541284404,1.0,0.0,0.0
2025-04-24 00:45:00,0.5502645502645502,0.07587776781403055,1.0,0.0,0.0
2025-04-24 00:46:00,0.5502645502645502,0.0743947023522108,1.0,0.0,0.0
2025-04-24 00:47:00,0.5502645502645502,0.07632613644202246,1.0,0.0,0.0
2025-04-24 00:48:00,0.5502645502645502,0.07974063599365389,1.0,0.0,0.0
2025-04-24 00:49:00,0.5502645502645502,0.0773608332758502,1.0,0.0,0.0
2025-04-24 00:50:00,0.5502645502645502,0.0773608332758502,1.0,0.0,0.0
2025-04-24 00:51:00,0.5502645502645502,0.0806718631440988,1.0,0.0,0.0
2025-04-24 00:52:00,0.5502645502645502,0.07874042905428713,1.0,0.0,0.0
2025-04-24 00:53:00,0.5502645502645502,0.07874042905428713,1.0,0.0,0.0
2025-04-24 00:54:00,0.5502645502645502,0.0851900393184798,1.0,0.0,0.0
2025-04-24 00:55:00,0.5502645502645502,0.0806718631440988,1.0,0.0,0.0
2025-04-24 00:56:00,0.5502645502645502,0.0851900393184798,1.0,0.0,0.0
2025-04-24 00:57:00,0.5502645502645502,0.0806718631440988,1.0,0.0,0.0
2025-04-24 00:58:00,0.5502645502645502,0.08260329723391047,1.0,0.0,0.0
2025-04-24 00:59:00,0.5502645502645502,0.07825757053183424,1.0,0.0,0.0
2025-04-24 01:00:00,0.5502645502645502,0.0856384079464717,1.0,0.0,0.0
2025-04-24 01:01:00,0.5502645502645502,0.0856384079464717,1.0,0.0,0.0
2025-04-24 01:02:00,0.5502645502645502,0.0856384079464717,1.0,0.0,0.0
2025-04-24 01:03:00,0.5502645502645502,0.0856384079464717,1.0,0.0,0.0
2025-04-24 01:04:00,0.5502645502645502,0.08360350417327722,1.0,0.0,0.0
2025-04-24 01:05:00,0.5502645502645502,0.0851900393184798,1.0,0.0,0.0
2025-04-24 01:06:00,0.6455026455026454,0.08167207008346555,1.0,0.0,0.0
