co2,temperature,humidity,rainfall,pyrano
398.0,26.92,88.981,0.0,431.0
398.0,26.963,87.849,0.0,379.0
398.0,26.808,88.24,0.0,367.0
398.0,27.061,88.144,0.0,363.0
398.0,27.061,88.144,0.0,363.0
398.0,27.061,88.144,0.0,363.0
398.0,27.061,88.144,0.0,363.0
398.0,27.104,87.51,0.0,332.0
398.0,26.794,86.815,0.0,337.0
390.0,26.907,87.86,0.0,426.0
389.0,27.358,88.27,0.0,496.0
386.0,28.007,86.398,0.0,395.0
386.0,28.487,85.634,0.0,458.0
388.0,28.64,85.464,0.0,435.0
387.0,28.795,83.734,0.0,533.0
387.0,28.557,84.64,0.0,567.0
387.0,28.501,83.093,0.0,542.0
386.0,28.544,83.185,0.0,459.0
388.0,28.231,82.536,0.0,391.0
392.0,27.825,82.069,0.0,528.0
391.0,28.146,83.397,0.0,491.0
392.0,27.457,82.76,0.0,521.0
390.0,28.007,82.8,0.0,449.0
389.0,27.964,83.699,0.0,651.0
389.0,28.09,84.331,0.0,541.0
392.0,28.431,82.902,0.0,483.0
391.0,28.359,83.175,0.0,491.0
390.0,28.696,81.877,0.0,486.0
392.0,28.669,80.923,0.0,499.0
391.0,28.076,81.955,0.0,549.0
390.0,28.188,83.96,0.0,465.0
389.0,28.939,82.928,0.0,451.0
388.0,29.15,80.673,0.0,440.0
388.0,29.022,81.076,0.0,419.0
388.0,29.163,79.194,0.0,430.0
388.0,29.473,80.951,0.0,403.0
388.0,29.7,79.652,0.0,382.0
388.0,29.908,78.865,0.0,362.0
388.0,29.473,78.131,0.0,356.0
391.0,28.584,80.71,0.0,336.0
391.0,28.867,80.41,0.0,311.0
391.0,28.981,79.432,0.0,303.0
391.0,28.64,81.61,0.0,311.0
391.0,28.431,82.348,0.0,316.0
391.0,27.951,82.893,0.0,316.0
391.0,28.431,81.524,0.0,317.0
391.0,28.501,81.665,0.0,317.0
391.0,28.808,81.061,0.0,318.0
391.0,28.007,80.493,0.0,318.0
391.0,28.063,82.493,0.0,318.0
391.0,28.218,81.369,0.0,318.0
391.0,28.063,81.428,0.0,317.0
391.0,28.669,82.686,0.0,315.0
391.0,29.206,80.397,0.0,311.0
391.0,29.417,79.501,0.0,307.0
391.0,29.74,80.421,0.0,301.0
391.0,29.967,78.415,0.0,295.0
391.0,29.051,79.67,0.0,289.0
391.0,28.471,81.495,0.0,285.0
391.0,28.909,80.531,0.0,281.0
391.0,28.656,80.517,0.0,277.0
391.0,28.162,81.917,0.0,275.0
391.0,28.02,82.832,0.0,272.0
391.0,28.106,83.667,0.0,270.0
391.0,28.106,83.667,0.0,270.0
391.0,28.106,83.667,0.0,270.0
391.0,28.106,83.667,0.0,270.0
391.0,28.557,81.459,0.0,260.0
391.0,28.696,81.967,0.0,259.0
389.0,28.287,83.255,0.0,257.0
388.0,27.625,83.685,0.0,256.0
389.0,28.487,84.352,0.0,254.0
389.0,28.402,83.098,0.0,253.0
389.0,28.231,84.562,0.0,252.0
389.0,27.993,84.736,0.0,252.0
389.0,27.881,84.775,0.0,251.0
389.0,28.613,83.354,0.0,250.0
388.0,28.696,82.319,0.0,249.0
387.0,28.402,83.656,0.0,248.0
388.0,28.317,83.322,0.0,246.0
387.0,28.375,84.16,0.0,245.0
387.0,28.389,83.621,0.0,244.0
386.0,28.557,82.988,0.0,244.0
386.0,28.415,83.99,0.0,244.0
386.0,28.389,84.614,0.0,244.0
384.0,28.584,82.512,0.0,244.0
384.0,28.824,81.971,0.0,245.0
386.0,28.132,83.864,0.0,247.0
386.0,28.106,83.926,0.0,249.0
386.0,27.977,84.211,0.0,252.0
384.0,28.202,83.363,0.0,255.0
385.0,28.487,84.179,0.0,258.0
384.0,28.544,83.763,0.0,262.0
384.0,28.896,82.544,0.0,266.0
383.0,28.883,82.408,0.0,271.0
383.0,28.909,81.781,0.0,276.0
382.0,29.374,82.225,0.0,280.0
384.0,29.473,82.069,0.0,284.0
383.0,28.939,81.276,0.0,289.0
383.0,29.051,82.493,0.0,293.0
383.0,29.038,82.077,0.0,295.0
383.0,28.808,83.053,0.0,298.0
383.0,29.134,81.386,0.0,300.0
383.0,29.275,80.575,0.0,303.0
383.0,29.401,79.994,0.0,305.0
383.0,29.358,80.467,0.0,307.0
383.0,29.473,80.081,0.0,309.0
383.0,29.433,80.494,0.0,311.0
383.0,29.345,80.806,0.0,313.0
383.0,29.107,81.129,0.0,316.0
383.0,28.981,82.072,0.0,318.0
383.0,29.318,80.769,0.0,320.0
383.0,29.572,82.055,0.0,323.0
383.0,29.387,82.008,0.0,326.0
383.0,29.558,80.69,0.0,329.0
383.0,29.881,79.77,0.0,332.0
383.0,29.558,80.394,0.0,336.0
383.0,29.868,80.16,0.0,341.0
383.0,29.881,79.982,0.0,344.0
383.0,29.684,80.517,0.0,350.0
383.0,29.881,80.488,0.0,355.0
383.0,30.488,79.394,0.0,360.0
383.0,30.25,79.426,0.0,367.0
383.0,30.474,79.33,0.0,374.0
383.0,30.474,79.33,0.0,374.0
383.0,30.474,79.33,0.0,374.0
383.0,30.474,79.33,0.0,374.0
383.0,30.939,76.863,0.0,419.0
383.0,30.263,77.311,0.0,452.0
385.0,30.066,78.022,0.0,479.0
386.0,30.402,77.334,0.0,528.0
379.0,30.925,76.315,0.0,590.0
379.0,31.265,76.104,0.0,621.0
382.0,30.56,78.346,0.0,657.0
381.0,31.123,74.858,0.0,706.0
381.0,31.083,75.306,0.0,793.0
381.0,31.35,75.802,0.0,768.0
381.0,30.995,76.095,0.0,785.0
381.0,30.573,77.102,0.0,799.0
381.0,30.645,77.536,0.0,767.0
380.0,31.489,74.643,0.0,758.0
381.0,31.956,73.094,0.0,714.0
381.0,32.055,73.384,0.0,745.0
377.0,32.509,71.109,0.0,738.0
378.0,31.844,74.952,0.0,742.0
380.0,31.363,77.394,0.0,796.0
380.0,32.565,74.313,0.0,717.0
377.0,32.902,72.082,0.0,698.0
377.0,31.844,73.265,0.0,708.0
378.0,30.952,73.483,0.0,661.0
378.0,30.333,76.054,0.0,601.0
378.0,30.533,76.837,0.0,596.0
378.0,31.209,76.754,0.0,582.0
378.0,31.673,74.839,0.0,561.0
376.0,32.266,73.443,0.0,554.0
376.0,32.279,73.384,0.0,541.0
373.0,32.944,71.849,0.0,534.0
373.0,33.03,71.011,0.0,530.0
375.0,33.016,70.715,0.0,534.0
379.0,32.407,72.285,0.0,547.0
379.0,32.522,72.372,0.0,550.0
379.0,32.974,70.173,0.0,541.0
379.0,32.859,70.297,0.0,538.0
379.0,32.96,70.66,0.0,537.0
379.0,33.016,71.551,0.0,535.0
379.0,32.127,71.246,0.0,535.0
379.0,31.646,72.535,0.0,540.0
379.0,31.446,72.805,0.0,534.0
379.0,32.493,72.691,0.0,528.0
379.0,32.351,72.148,0.0,527.0
379.0,32.084,72.027,0.0,514.0
379.0,32.464,72.654,0.0,508.0
379.0,32.365,72.444,0.0,506.0
379.0,32.522,73.616,0.0,521.0
379.0,32.915,72.554,0.0,546.0
379.0,32.829,69.601,0.0,574.0
379.0,32.154,72.523,0.0,593.0
379.0,32.621,71.601,0.0,580.0
379.0,32.987,70.814,0.0,541.0
379.0,33.241,70.471,0.0,545.0
379.0,33.115,72.001,0.0,588.0
379.0,32.634,70.948,0.0,681.0
379.0,32.407,72.142,0.0,691.0
379.0,31.123,73.988,0.0,740.0
379.0,31.123,73.988,0.0,740.0
379.0,31.123,73.988,0.0,740.0
379.0,31.123,73.988,0.0,740.0
379.0,32.14,74.185,0.0,577.0
379.0,31.689,73.503,0.0,621.0
369.0,31.433,73.548,0.0,615.0
370.0,32.493,72.993,0.0,603.0
377.0,32.605,70.64,0.0,620.0
377.0,33.227,70.436,0.0,635.0
372.0,32.987,70.134,0.0,603.0
375.0,32.028,70.892,0.0,634.0
376.0,31.545,75.453,0.0,652.0
376.0,32.717,72.636,0.0,711.0
372.0,33.524,70.037,0.0,674.0
371.0,34.13,68.571,0.0,626.0
373.0,33.962,68.966,0.0,561.0
373.0,33.636,68.383,0.0,494.0
373.0,34.018,70.422,0.0,486.0
373.0,33.679,71.264,0.0,490.0
372.0,33.185,70.248,0.0,478.0
373.0,33.649,69.575,0.0,454.0
376.0,32.578,69.223,0.0,440.0
379.0,31.927,72.441,0.0,430.0
377.0,31.265,73.988,0.0,426.0
377.0,31.476,76.103,0.0,422.0
373.0,31.577,75.212,0.0,416.0
373.0,31.59,75.889,0.0,409.0
369.0,31.871,75.352,0.0,418.0
370.0,31.884,74.005,0.0,451.0
371.0,32.167,75.807,0.0,474.0
372.0,32.578,72.459,0.0,589.0
370.0,32.266,75.943,0.0,637.0
370.0,31.617,74.101,0.0,703.0
373.0,32.661,71.328,0.0,589.0
367.0,32.565,70.965,0.0,563.0
365.0,33.171,71.26,0.0,541.0
365.0,32.266,71.328,0.0,546.0
365.0,31.577,75.274,0.0,521.0
365.0,32.335,73.342,0.0,527.0
365.0,31.884,72.514,0.0,489.0
365.0,32.127,74.101,0.0,473.0
365.0,32.464,74.874,0.0,482.0
365.0,31.433,74.412,0.0,488.0
365.0,31.772,75.485,0.0,483.0
365.0,30.784,77.13,0.0,489.0
365.0,30.602,76.823,0.0,519.0
365.0,30.925,76.677,0.0,544.0
365.0,31.321,77.198,0.0,546.0
365.0,31.179,74.945,0.0,553.0
365.0,30.8,76.286,0.0,521.0
365.0,30.771,77.899,0.0,499.0
365.0,31.008,76.553,0.0,481.0
365.0,30.952,74.884,0.0,464.0
365.0,30.546,76.638,0.0,451.0
365.0,30.912,77.111,0.0,450.0
365.0,30.84,76.265,0.0,451.0
365.0,31.222,76.919,0.0,450.0
365.0,31.462,76.327,0.0,441.0
365.0,31.11,76.933,0.0,429.0
365.0,31.251,75.262,0.0,422.0
365.0,31.251,75.262,0.0,422.0
365.0,31.251,75.262,0.0,422.0
365.0,31.251,75.262,0.0,422.0
365.0,30.333,78.909,0.0,385.0
365.0,30.418,76.942,0.0,383.0
370.0,30.658,78.128,0.0,385.0
371.0,30.375,79.335,0.0,390.0
372.0,30.178,77.949,0.0,393.0
372.0,30.095,78.305,0.0,396.0
372.0,30.095,79.762,0.0,395.0
372.0,29.937,79.117,0.0,393.0
372.0,29.881,78.799,0.0,394.0
372.0,30.207,78.515,0.0,399.0
371.0,30.56,77.665,0.0,401.0
370.0,30.319,79.35,0.0,407.0
371.0,30.362,79.17,0.0,411.0
377.0,30.445,78.805,0.0,417.0
378.0,30.658,77.679,0.0,433.0
375.0,30.701,77.325,0.0,457.0
374.0,30.968,75.457,0.0,546.0
374.0,31.446,74.362,0.0,643.0
373.0,31.096,77.449,0.0,619.0
374.0,31.321,74.728,0.0,513.0
377.0,30.925,75.642,0.0,485.0
377.0,31.334,74.73,0.0,468.0
377.0,31.476,73.881,0.0,429.0
375.0,31.377,73.153,0.0,452.0
378.0,31.532,73.457,0.0,484.0
378.0,31.983,73.004,0.0,453.0
378.0,31.857,72.75,0.0,427.0
378.0,31.983,71.621,0.0,423.0
378.0,31.633,73.313,0.0,409.0
378.0,31.729,74.528,0.0,405.0
378.0,31.476,74.4,0.0,407.0
378.0,31.689,74.208,0.0,414.0
378.0,31.462,73.846,0.0,426.0
378.0,31.433,73.892,0.0,435.0
378.0,31.195,74.327,0.0,466.0
378.0,31.745,73.753,0.0,485.0
378.0,31.956,72.636,0.0,476.0
378.0,32.634,71.524,0.0,478.0
378.0,32.391,69.949,0.0,495.0
378.0,32.578,71.363,0.0,513.0
378.0,31.844,72.88,0.0,527.0
378.0,32.76,71.067,0.0,621.0
378.0,32.717,68.229,0.0,628.0
378.0,33.086,68.988,0.0,724.0
378.0,33.892,67.642,0.0,915.0
378.0,33.454,67.465,0.0,891.0
378.0,33.593,66.192,0.0,832.0
378.0,33.128,68.887,0.0,695.0
378.0,33.241,70.919,0.0,736.0
378.0,33.988,66.247,0.0,1029.0
378.0,33.906,66.174,0.0,1132.0
378.0,32.789,69.299,0.0,1054.0
378.0,33.863,68.672,0.0,984.0
378.0,34.087,68.032,0.0,867.0
378.0,33.425,69.134,0.0,729.0
378.0,33.649,69.258,0.0,844.0
378.0,33.254,69.615,0.0,605.0
378.0,33.254,69.615,0.0,605.0
378.0,33.254,69.615,0.0,605.0
378.0,33.254,69.615,0.0,605.0
378.0,33.494,69.387,0.0,787.0
378.0,34.426,65.844,0.0,730.0
370.0,34.554,63.999,0.0,576.0
367.0,34.186,64.329,0.0,537.0
362.0,33.665,63.967,0.0,479.0
362.0,34.611,65.815,0.0,453.0
364.0,34.808,66.305,0.0,443.0
370.0,34.37,65.005,0.0,468.0
369.0,34.611,65.702,0.0,521.0
372.0,34.343,66.247,0.0,537.0
374.0,34.963,66.302,0.0,436.0
374.0,34.456,66.027,0.0,411.0
374.0,34.851,66.036,0.0,450.0
374.0,34.044,66.159,0.0,526.0
374.0,33.761,66.831,0.0,586.0
374.0,33.198,68.759,0.0,554.0
374.0,33.211,70.307,0.0,516.0
374.0,33.863,68.484,0.0,527.0
374.0,34.199,67.427,0.0,438.0
374.0,34.213,67.285,0.0,443.0
374.0,33.636,69.198,0.0,369.0
374.0,33.412,69.253,0.0,365.0
369.0,33.705,67.039,0.0,369.0
369.0,33.833,67.385,0.0,350.0
370.0,33.425,69.332,0.0,341.0
370.0,33.254,68.371,0.0,332.0
371.0,32.789,69.676,0.0,327.0
370.0,33.241,68.106,0.0,325.0
367.0,32.974,69.052,0.0,324.0
369.0,32.816,70.861,0.0,324.0
368.0,32.677,70.738,0.0,324.0
367.0,32.803,71.945,0.0,323.0
368.0,32.565,69.607,0.0,322.0
368.0,31.772,74.174,0.0,322.0
368.0,31.561,71.374,0.0,322.0
368.0,31.577,73.434,0.0,321.0
368.0,32.042,72.976,0.0,321.0
368.0,32.407,73.622,0.0,322.0
368.0,32.295,71.762,0.0,326.0
368.0,32.829,71.823,0.0,336.0
368.0,32.634,73.172,0.0,358.0
368.0,32.464,73.164,0.0,335.0
368.0,31.689,72.67,0.0,355.0
368.0,31.633,74.902,0.0,372.0
368.0,31.94,74.496,0.0,337.0
368.0,32.309,72.65,0.0,346.0
368.0,32.421,73.593,0.0,330.0
368.0,31.377,74.107,0.0,355.0
368.0,30.982,75.77,0.0,354.0
368.0,31.446,75.546,0.0,365.0
368.0,31.166,74.321,0.0,438.0
368.0,31.251,75.087,0.0,389.0
368.0,31.785,75.229,0.0,346.0
368.0,32.042,72.238,0.0,337.0
368.0,32.335,73.648,0.0,338.0
368.0,32.071,72.409,0.0,323.0
368.0,31.39,73.487,0.0,362.0
368.0,31.39,73.487,0.0,362.0
368.0,31.39,73.487,0.0,362.0
368.0,31.39,73.487,0.0,362.0
368.0,32.464,71.443,0.0,624.0
368.0,32.154,71.104,0.0,404.0
380.0,32.253,71.836,0.0,607.0
380.0,32.816,70.413,0.0,469.0
377.0,33.155,69.931,0.0,526.0
375.0,33.735,69.36,0.0,372.0
367.0,33.975,69.752,0.0,355.0
372.0,34.157,67.726,0.0,343.0
372.0,33.849,67.762,0.0,312.0
372.0,33.735,68.063,0.0,306.0
376.0,33.566,68.37,0.0,403.0
366.0,32.717,69.868,0.0,434.0
367.0,33.297,67.62,0.0,351.0
372.0,33.833,66.186,0.0,352.0
374.0,32.578,67.652,0.0,379.0
369.0,33.55,65.623,0.0,390.0
364.0,32.592,67.687,0.0,433.0
361.0,33.0,68.342,0.0,403.0
362.0,33.454,68.225,0.0,482.0
364.0,34.271,65.307,0.0,540.0
366.0,33.55,66.735,0.0,498.0
365.0,33.593,66.392,0.0,434.0
363.0,33.932,67.671,0.0,381.0
363.0,33.777,67.706,0.0,186.0
365.0,32.974,69.587,0.0,174.0
364.0,33.962,66.044,0.0,244.0
362.0,34.1,66.767,0.0,213.0
362.0,34.538,65.522,0.0,227.0
362.0,34.298,63.124,0.0,282.0
362.0,34.143,64.002,0.0,368.0
362.0,34.314,65.821,0.0,463.0
369.0,34.611,65.437,0.0,520.0
368.0,34.13,62.795,0.0,571.0
368.0,35.233,62.295,0.0,594.0
368.0,35.697,60.272,0.0,572.0
368.0,35.769,61.054,0.0,555.0
368.0,36.178,61.054,0.0,523.0
368.0,36.528,61.756,0.0,499.0
368.0,34.821,62.4,0.0,474.0
368.0,35.486,60.081,0.0,435.0
368.0,36.119,58.941,0.0,456.0
368.0,36.528,58.106,0.0,441.0
368.0,35.839,59.193,0.0,418.0
368.0,35.345,59.998,0.0,411.0
368.0,34.795,60.946,0.0,430.0
368.0,34.693,62.478,0.0,440.0
368.0,34.1,64.942,0.0,446.0
368.0,33.636,66.74,0.0,471.0
368.0,33.863,66.508,0.0,490.0
368.0,34.554,64.443,0.0,444.0
368.0,35.289,60.18,0.0,372.0
368.0,35.019,62.835,0.0,282.0
368.0,35.048,62.176,0.0,211.0
368.0,35.118,59.736,0.0,155.0
368.0,36.32,58.679,0.0,132.0
368.0,36.178,59.013,0.0,130.0
368.0,36.659,58.495,0.0,128.0
368.0,36.659,58.495,0.0,128.0
368.0,36.659,58.495,0.0,128.0
368.0,36.659,58.495,0.0,128.0
368.0,35.47,59.641,0.0,116.0
368.0,35.783,62.283,0.0,114.0
385.0,36.277,58.73,0.0,112.0
383.0,36.629,56.588,0.0,111.0
374.0,36.034,57.705,0.0,109.0
376.0,36.616,56.825,0.0,107.0
376.0,36.106,56.423,0.0,107.0
376.0,36.557,56.815,0.0,106.0
376.0,37.022,54.971,0.0,103.0
376.0,35.938,57.928,0.0,101.0
377.0,36.207,57.508,0.0,100.0
377.0,36.416,58.802,0.0,99.0
371.0,36.346,56.803,0.0,98.0
359.0,35.639,58.093,0.0,113.0
358.0,35.315,58.882,0.0,160.0
358.0,34.749,59.626,0.0,141.0
358.0,34.594,61.193,0.0,101.0
358.0,34.707,61.402,0.0,104.0
358.0,34.781,60.945,0.0,155.0
358.0,35.938,57.513,0.0,248.0
358.0,36.616,56.907,0.0,267.0
358.0,36.84,57.621,0.0,211.0
358.0,36.827,57.548,0.0,153.0
358.0,36.728,57.127,0.0,115.0
393.0,36.247,58.346,0.0,98.0
397.0,35.259,59.69,0.0,94.0
397.0,35.161,61.045,0.0,96.0
397.0,34.837,60.848,0.0,111.0
396.0,35.372,61.068,0.0,143.0
396.0,36.178,59.31,0.0,193.0
396.0,36.376,57.452,0.0,241.0
393.0,36.952,56.899,0.0,275.0
396.0,37.348,56.605,0.0,290.0
396.0,37.759,56.825,0.0,290.0
396.0,37.954,54.693,0.0,280.0
396.0,37.687,54.711,0.0,264.0
396.0,37.575,55.851,0.0,247.0
396.0,37.179,55.447,0.0,229.0
396.0,37.548,56.518,0.0,212.0
396.0,37.703,55.92,0.0,199.0
396.0,37.575,54.934,0.0,181.0
396.0,37.673,54.267,0.0,162.0
396.0,37.871,53.602,0.0,143.0
396.0,38.21,53.086,0.0,120.0
396.0,38.28,53.753,0.0,102.0
396.0,38.013,53.199,0.0,93.0
396.0,37.519,52.398,0.0,90.0
396.0,36.376,57.713,0.0,83.0
396.0,35.852,59.788,0.0,80.0
396.0,35.401,61.265,0.0,78.0
396.0,35.655,56.66,0.0,78.0
396.0,35.882,58.145,0.0,77.0
396.0,36.36,57.841,0.0,77.0
396.0,36.896,57.522,0.0,76.0
396.0,37.222,56.706,0.0,76.0
396.0,36.221,55.433,0.0,73.0
396.0,35.075,57.929,0.0,72.0
396.0,35.075,57.929,0.0,72.0
396.0,35.075,57.929,0.0,72.0
396.0,35.075,57.929,0.0,72.0
396.0,36.191,56.661,0.0,70.0
396.0,36.133,57.319,0.0,69.0
374.0,35.796,56.756,0.0,69.0
371.0,35.964,56.826,0.0,69.0
368.0,36.093,55.888,0.0,68.0
370.0,36.346,56.651,0.0,68.0
369.0,36.346,56.982,0.0,67.0
368.0,36.247,56.458,0.0,67.0
373.0,36.247,58.167,0.0,66.0
371.0,36.034,56.934,0.0,66.0
367.0,35.978,56.913,0.0,65.0
368.0,35.612,58.634,0.0,65.0
368.0,35.345,59.371,0.0,65.0
361.0,35.032,61.993,0.0,65.0
361.0,34.442,61.274,0.0,64.0
364.0,34.044,61.759,0.0,64.0
364.0,33.649,64.54,0.0,64.0
366.0,33.622,63.903,0.0,63.0
366.0,33.198,65.016,0.0,63.0
366.0,33.03,65.29,0.0,63.0
378.0,32.522,67.179,0.0,62.0
381.0,32.253,67.391,0.0,61.0
380.0,31.759,66.68,0.0,61.0
379.0,31.633,67.935,0.0,60.0
378.0,31.828,71.223,0.0,60.0
377.0,31.703,72.32,0.0,59.0
371.0,31.502,70.782,0.0,59.0
366.0,30.952,72.49,0.0,59.0
367.0,30.995,73.254,0.0,58.0
367.0,30.869,74.055,0.0,58.0
367.0,30.784,75.143,0.0,57.0
367.0,30.827,74.304,0.0,56.0
367.0,30.658,72.308,0.0,56.0
367.0,30.533,73.222,0.0,56.0
367.0,30.474,73.263,0.0,55.0
367.0,30.573,73.927,0.0,54.0
367.0,30.488,73.338,0.0,54.0
367.0,30.573,74.308,0.0,53.0
367.0,30.602,74.563,0.0,52.0
367.0,30.445,74.775,0.0,51.0
367.0,30.306,75.042,0.0,50.0
367.0,30.234,76.423,0.0,50.0
367.0,30.29,76.8,0.0,48.0
367.0,30.234,76.707,0.0,47.0
367.0,30.079,76.516,0.0,46.0
367.0,29.996,76.263,0.0,45.0
367.0,29.937,76.585,0.0,44.0
367.0,29.812,76.887,0.0,42.0
367.0,29.924,77.211,0.0,40.0
367.0,29.684,77.293,0.0,39.0
367.0,29.545,77.604,0.0,37.0
367.0,29.446,78.195,0.0,35.0
367.0,29.358,78.618,0.0,34.0
367.0,29.262,80.481,0.0,32.0
367.0,29.163,81.505,0.0,31.0
367.0,28.965,82.39,0.0,29.0
367.0,28.851,83.537,0.0,27.0
367.0,28.851,83.537,0.0,27.0
367.0,28.851,83.537,0.0,27.0
367.0,28.851,83.537,0.0,27.0
367.0,28.669,84.242,0.0,20.0
367.0,28.6,84.201,0.0,18.0
395.0,28.487,84.622,0.0,17.0
395.0,28.471,84.926,0.0,16.0
395.0,28.415,85.301,0.0,14.0
396.0,28.346,85.681,0.0,13.0
396.0,28.218,86.157,0.0,12.0
393.0,28.106,86.345,0.0,11.0
393.0,28.076,86.418,0.0,10.0
393.0,28.063,86.175,0.0,9.0
393.0,27.964,86.445,0.0,8.0
394.0,27.977,86.609,0.0,7.0
391.0,27.825,86.828,0.0,6.0
390.0,27.782,86.934,0.0,6.0
392.0,27.737,87.182,0.0,5.0
392.0,27.708,87.263,0.0,5.0
392.0,27.596,87.451,0.0,5.0
392.0,27.582,87.698,0.0,4.0
392.0,27.443,88.673,0.0,2.0
395.0,27.47,88.353,0.0,2.0
395.0,27.427,89.369,0.0,1.0
395.0,27.275,88.904,0.0,1.0
395.0,27.187,89.319,0.0,0.0
398.0,27.088,88.87,0.0,0.0
398.0,27.131,89.57,0.0,0.0
400.0,27.019,89.589,0.0,0.0
406.0,27.005,91.223,0.0,0.0
402.0,26.92,91.342,0.0,0.0
401.0,26.781,91.878,0.0,0.0
404.0,26.821,91.92,0.0,0.0
405.0,26.794,92.161,0.0,0.0
405.0,26.65,93.17,0.0,0.0
405.0,26.581,92.953,0.0,0.0
405.0,26.594,93.082,0.0,0.0
405.0,26.554,93.367,0.0,0.0
405.0,26.482,93.626,0.0,0.0
405.0,26.439,93.342,0.0,0.0
405.0,26.413,92.941,0.0,0.0
405.0,26.439,93.21,0.0,0.0
405.0,26.231,91.598,0.0,0.0
405.0,26.287,93.367,0.0,0.0
405.0,26.287,93.234,0.0,0.0
405.0,26.231,92.775,0.0,0.0
405.0,26.231,93.713,0.0,0.0
405.0,26.1,94.322,0.0,0.0
405.0,26.031,94.228,0.0,0.0
405.0,26.031,94.752,0.0,0.0
405.0,25.988,94.656,0.0,0.0
405.0,25.988,95.235,0.0,0.0
405.0,25.948,94.377,0.0,0.0
405.0,26.004,95.384,0.0,0.0
405.0,26.004,95.384,0.0,0.0
405.0,25.948,95.274,0.0,0.0
405.0,25.988,95.244,0.0,0.0
405.0,25.863,95.389,0.0,0.0
405.0,25.793,94.781,0.0,0.0
405.0,25.833,95.247,0.0,0.0
405.0,25.833,95.247,0.0,0.0
405.0,25.833,95.247,0.0,0.0
405.0,25.833,95.247,0.0,0.0
405.0,25.863,96.524,0.0,0.0
405.0,25.708,96.576,0.0,0.0
408.0,25.625,96.713,0.0,0.0
411.0,25.681,96.713,0.0,0.0
409.0,25.665,96.501,0.0,0.0
407.0,25.582,96.608,0.0,0.0
407.0,25.582,96.599,0.0,0.0
408.0,25.569,96.947,0.0,0.0
413.0,25.537,96.739,0.0,0.0
415.0,25.582,95.581,0.0,0.0
416.0,25.569,95.935,0.0,0.0
412.0,25.537,96.79,0.0,0.0
418.0,25.537,96.41,0.0,0.0
418.0,25.523,96.466,0.0,0.0
420.0,25.494,95.944,0.0,0.0
420.0,25.51,96.992,0.0,0.0
411.0,25.411,95.28,0.0,0.0
411.0,25.411,95.229,0.0,0.0
412.0,25.369,95.605,0.0,0.0
412.0,25.398,94.876,0.0,0.0
412.0,25.411,96.832,0.0,0.0
412.0,25.312,97.171,0.0,0.0
412.0,25.355,96.91,0.0,0.0
412.0,25.342,97.07,0.0,0.0
412.0,25.299,97.156,0.0,0.0
412.0,25.369,97.787,0.0,0.0
412.0,25.355,97.826,0.0,0.0
414.0,25.283,97.87,0.0,0.0
414.0,25.283,97.684,0.0,0.0
419.0,25.27,97.743,0.0,0.0
424.0,25.326,97.458,0.0,0.0
438.0,25.214,97.432,0.0,0.0
438.0,25.227,97.601,0.0,0.0
438.0,25.243,97.844,0.0,0.0
438.0,25.243,97.911,0.0,0.0
438.0,25.075,97.789,0.0,0.0
438.0,25.088,97.838,0.0,0.0
438.0,25.101,97.952,0.0,0.0
438.0,25.214,98.499,0.0,0.0
438.0,25.131,98.112,0.0,0.0
438.0,25.019,97.881,0.0,0.0
438.0,25.101,96.95,0.0,0.0
438.0,24.944,97.009,0.0,0.0
438.0,25.019,97.719,0.0,0.0
438.0,25.101,98.364,0.0,0.0
438.0,25.032,98.222,0.0,0.0
438.0,24.987,97.762,0.0,0.0
438.0,24.917,98.306,0.0,0.0
438.0,24.944,98.293,0.0,0.0
438.0,24.987,98.512,0.0,0.0
438.0,25.032,98.41,0.0,0.0
438.0,25.045,98.607,0.0,0.0
438.0,24.96,98.517,0.0,0.0
438.0,24.944,98.206,0.0,0.0
438.0,25.101,98.146,0.0,0.0
438.0,25.045,98.499,0.0,0.0
438.0,25.0,97.421,0.0,0.0
438.0,25.0,97.421,0.0,0.0
438.0,25.0,97.421,0.0,0.0
438.0,25.0,97.421,0.0,0.0
438.0,24.861,98.094,0.0,0.0
438.0,24.931,98.213,0.0,0.0
462.0,24.944,98.511,0.0,0.0
481.0,24.888,98.428,0.0,0.0
497.0,24.973,98.293,0.0,0.0
492.0,24.944,98.511,0.0,0.0
529.0,25.0,98.485,0.0,0.0
524.0,24.888,98.471,0.0,0.0
539.0,24.917,98.196,0.0,0.0
542.0,24.944,98.305,0.0,0.0
542.0,24.931,98.453,0.0,0.0
546.0,24.904,98.499,0.0,0.0
549.0,24.904,98.215,0.0,0.0
549.0,24.904,98.293,0.0,0.0
540.0,24.776,97.522,0.0,0.0
539.0,24.861,98.355,0.0,0.0
488.0,24.818,98.787,0.0,0.0
537.0,24.874,98.924,0.0,0.0
537.0,24.818,98.718,0.0,0.0
537.0,24.848,98.936,0.0,0.0
537.0,24.805,99.075,0.0,0.0
537.0,24.848,98.982,0.0,0.0
527.0,24.776,99.011,0.0,0.0
524.0,24.818,99.002,0.0,0.0
517.0,24.762,98.726,0.0,0.0
513.0,24.706,98.75,0.0,0.0
513.0,24.693,98.659,0.0,0.0
513.0,24.762,98.737,0.0,0.0
513.0,24.736,98.705,0.0,0.0
513.0,24.736,98.584,0.0,0.0
513.0,24.693,98.854,0.0,0.0
